,_wandb,N_init,N_sample_scale,Nt,appex_maxiters,downsample_rate,dt,noise_strength,A_grit_error,A_appex_error
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,174.0396639459226,0.2820932904459827
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,170.95309390943808,0.25724200404267017
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,165.58299700818975,0.48102873337272606
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,182.3961643932493,0.3369936666375068
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,177.10150786661669,0.3180007529644386
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,167.82112958930563,0.25030823962696347
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,172.1006759511056,0.3961084265309557
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,166.21964463637536,0.3012477321512345
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.59295949337036,0.690871585281186
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,297.26238339493113,0.6697049412108845
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,305.7601838633499,0.5977077062842847
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.32143658719576,0.6190561497083047
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,306.10179621200757,0.7771758862464563
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,304.0005196913459,0.6890370662073392
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.7470058328785,0.7103729781437849
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.7628394872685,0.7279926173144752
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.31567979877894,0.7894943085854748
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.9139762666179,0.6370569256086581
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,295.73202440516303,0.6409311789919838
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.48866932292555,0.7989127882409595
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.71069630266373,0.6764111941347072
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.49824288466334,0.7636598246496334
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,297.14715028805415,0.7749485939531892
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,284.71612394713077,0.6193363201052909
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.45216904353055,0.6520084709747002
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.12878611104907,0.6550452951412388
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.568135717072,0.7029929115696835
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.7899082070415,0.5713033899445042
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,293.3034329766555,0.7177239075660599
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,284.1470761807804,0.6699430330103192
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,295.7421682197734,0.826171877818411
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,296.4960055804951,0.750180786461516
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,291.7730812505711,0.6075175893937783
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,295.0668736405558,0.6098936673535175
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.25786587926797,0.6962987207341712
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,302.6302228646662,0.6099580513249699
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.4552492685797,0.9020415197523114
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,281.92780036100794,0.7716640559382762
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.6281989962938,0.6658462116578764
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,281.5140429397583,0.8236448938772037
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,296.11868119457085,0.7278899106925554
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.1678689821473,0.6061263215332335
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,292.1697435875433,0.6697807771528692
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,297.75306853014763,0.7747298938778491
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,301.5136390695396,0.6503564361681763
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,292.47534101862675,0.6214683651828652
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.01311642787294,0.7824191865834537
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,290.1313232246215,0.6406803858155031
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,284.3141633279447,0.714163390512389
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.24406654967794,0.706837287551139
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,302.85581949156835,0.623206532219404
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.39182856712597,0.5917483474340957
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,290.0835863165304,0.740241774996875
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,286.3846998433696,0.641665902044285
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,291.87372545140084,0.6638307598960866
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.20260630660226,0.6166738623703061
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.2231478652981,0.736792876483152
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.5120321373479,0.9197112429765687
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,296.87622853939155,0.7245074648743257
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,290.67892439811015,0.5962193523627028
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,293.8302378863594,0.7723336100427043
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,301.0618878566341,0.6825962393858929
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,300.5614306559503,0.7821467156876926
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,287.8496388113851,0.6220112199646018
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,281.85087556549047,0.6113843345085997
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,289.5180069648919,0.8345980287241035
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,288.52874265651656,0.7480490511441721
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,285.0138985514874,0.7465686024056002
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,286.1071922274905,0.7670365499401979
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,286.26432953897586,0.6817195661712468
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,297.2971100362554,0.6884816179025532
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,292.3301590926085,0.7262475524303408
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.3777431520368,0.6344743810326333
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,297.4436156947709,0.7315772806352892
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,309.75719417066733,0.6032191768123883
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,299.64474408733037,0.748813709718302
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,298.73146330026094,0.58859047553981
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,290.7205475549696,0.7344543265735333
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,306.76807710084944,0.569879851361544
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,0.5,305.42372464782517,0.7628926508785175
